Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
9-Aug,1,Aitkin,1,1,AITKIN PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,95,80,15,84.2,15.8,57.5,7.5,21.5,3.3,10.5,1.1,55.4-59.6,1,0,0,0,0,0,0,99,1265,9,Y,1,Aitkin,0
9-Aug,27,Hennepin,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,2181,1252,929,57.4,42.6,51,6.1,18.8,2.6,15,0.3,50.4-51.6,28,8,1,32,0,4,7,2494,33886,9,Y,27,Hennepin,0
9-Aug,1,Aitkin,2,1,HILL CITY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,33,23,10,69.7,30.3,53.8,7.2,19.3,2.8,13.7,2.4,49.1-58.5,0,0,0,0,0,0,0,35,288,9,Y,1,Aitkin,0
9-Aug,1,Aitkin,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,37,21,16,56.8,43.2,50.4,6.4,18.9,2.6,10.8,1.8,46.9-53.9,0,0,0,0,0,0,0,37,392,9,Y,1,Aitkin,0
9-Aug,19,Dakota,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,246,188,58,76.4,23.6,54.8,7,20.6,2.9,12.4,0.8,53.2-56.4,1,0,0,3,0,0,0,259,3274,9,Y,19,Dakota,0
9-Aug,2,Anoka,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,3191,2585,606,81,19,57.1,7.4,21.3,3,11.7,0.2,56.7-57.5,7,1,1,3,0,0,0,3370,39435,9,Y,2,Anoka,0
9-Aug,2,Anoka,12,1,CENTENNIAL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,568,490,78,86.3,13.7,59.5,7.7,22.1,3.1,11.4,0.5,58.6-60.4,2,0,0,2,0,0,0,591,6747,9,Y,2,Anoka,0
9-Aug,2,Anoka,13,1,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,233,149,84,63.9,36.1,51.7,6.4,19.6,2.7,11.7,0.8,50.2-53.2,2,0,0,1,0,0,0,249,2831,9,Y,2,Anoka,0
9-Aug,2,Anoka,14,1,FRIDLEY PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,229,160,69,69.9,30.1,54.4,6.8,20.2,2.8,13.8,0.9,52.6-56.2,2,1,0,1,0,0,1,261,2693,9,Y,2,Anoka,0
9-Aug,2,Anoka,15,1,ST. FRANCIS PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,421,352,69,83.6,16.4,57.4,7.4,21.6,3,10.9,0.5,56.4-58.4,2,1,0,2,0,0,0,455,5589,9,Y,2,Anoka,0
9-Aug,2,Anoka,16,1,SPRING LAKE PARK PUBLIC SCHOOLS,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,347,246,101,70.9,29.1,55.3,7,20.5,2.9,12.4,0.7,54.0-56.6,1,0,0,1,0,0,1,367,4607,9,Y,2,Anoka,0
9-Aug,3,Becker,22,1,DETROIT LAKES PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,210,164,46,78.1,21.9,56.3,7.2,21.1,3,11.5,0.8,54.7-57.9,0,0,0,2,0,0,0,213,2697,9,Y,3,Becker,0
9-Aug,3,Becker,23,1,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,66,50,16,75.8,24.2,55.7,7.1,20.8,3.1,11.2,1.4,53.0-58.4,0,0,0,0,0,0,0,75,934,9,Y,3,Becker,0
9-Aug,4,Beltrami,31,1,BEMIDJI PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20090413,10,R,1,All Categories,All Students,N,354,290,64,81.9,18.1,56.7,7.3,20.9,3.1,12.6,0.7,55.4-58.0,0,0,0,3,0,0,0,366,4699,9,Y,4,Beltrami,0
9-Aug,4,Beltrami,32,1,BLACKDUCK PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20090413,10,R,1,All Categories,All Students,N,52,45,7,86.5,13.5,58.6,7.7,22.1,3,10.3,1.4,55.8-61.4,0,0,0,1,0,0,0,59,629,9,Y,4,Beltrami,0
9-Aug,4,Beltrami,36,1,KELLIHER PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20090413,10,R,1,All Categories,All Students,N,16,12,4,75,25,58,7.2,21.6,3.3,12.7,3.2,51.8-64.2,0,0,0,0,0,0,0,18,217,9,Y,4,Beltrami,0
9-Aug,4,Beltrami,38,1,RED LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20090413,10,R,1,All Categories,All Students,N,56,13,43,23.2,76.8,40.4,4.5,14.6,2.1,10.5,1.4,37.7-43.1,0,0,0,2,0,0,0,98,1386,9,Y,4,Beltrami,0
9-Aug,5,Benton,47,1,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20090413,10,R,1,All Categories,All Students,N,285,247,38,86.7,13.3,57.7,7.5,21.6,3.1,10.8,0.6,56.4-59.0,0,0,0,3,0,0,0,297,3691,9,Y,5,Benton,0
9-Aug,5,Benton,51,1,FOLEY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20090413,10,R,1,All Categories,All Students,N,116,90,26,77.6,22.4,54.4,7.2,20.3,3,10.8,1,52.4-56.4,0,0,0,0,0,0,0,121,1661,9,Y,5,Benton,0
9-Aug,6,Big Stone,62,1,ORTONVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20090413,10,R,1,All Categories,All Students,N,51,40,11,78.4,21.6,56.1,7,20.8,3.2,12.5,1.7,52.7-59.5,0,0,0,0,0,0,0,54,524,9,Y,6,Big Stone,0
9-Aug,7,Blue Earth,75,1,ST. CLAIR PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,42,34,8,81,19,57.7,7.7,21.1,3.2,11.3,1.7,54.3-61.1,0,0,0,0,0,0,0,43,581,9,Y,7,Blue Earth,0
9-Aug,7,Blue Earth,77,1,MANKATO PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,487,406,81,83.4,16.6,58.2,7.5,21.7,3,12,0.5,57.1-59.3,1,1,0,3,0,0,0,533,7087,9,Y,7,Blue Earth,0
9-Aug,8,Brown,81,1,COMFREY PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,7,147,9,Y,8,Brown,0
9-Aug,8,Brown,84,1,SLEEPY EYE PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,43,29,14,67.4,32.6,54.7,6.6,21.1,2.8,11,1.7,51.4-58.0,0,0,0,0,0,0,0,45,611,9,Y,8,Brown,0
9-Aug,8,Brown,85,1,SPRINGFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,62,48,14,77.4,22.6,55.6,7.1,20.8,3.2,10.9,1.4,52.9-58.3,0,0,0,0,0,0,0,64,588,9,Y,8,Brown,0
9-Aug,8,Brown,88,1,NEW ULM PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,155,129,26,83.2,16.8,56.3,7.3,21.3,3.1,9.9,0.8,54.7-57.9,0,0,0,0,0,0,0,167,2012,9,Y,8,Brown,0
9-Aug,9,Carlton,91,1,BARNUM PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,46,29,17,63,37,52.5,6.8,19.8,2.7,10.8,1.6,49.4-55.6,0,0,0,0,0,0,0,49,732,9,Y,9,Carlton,0
9-Aug,9,Carlton,93,1,CARLTON PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,51,41,10,80.4,19.6,58,7.2,21.5,3.2,12.5,1.8,54.6-61.4,0,0,0,0,0,0,0,58,588,9,Y,9,Carlton,0
9-Aug,9,Carlton,94,1,CLOQUET PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,178,138,40,77.5,22.5,55.8,7.1,20.7,3.1,12.2,0.9,54.0-57.6,0,0,0,0,0,0,0,184,2367,9,Y,9,Carlton,0
9-Aug,9,Carlton,95,1,CROMWELL-WRIGHT PUBLIC SCHOOLS,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,31,23,8,74.2,25.8,54.5,7,20.3,2.8,13.6,2.4,49.7-59.3,0,0,0,0,0,0,0,32,307,9,Y,9,Carlton,0
9-Aug,9,Carlton,97,1,MOOSE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,64,53,11,82.8,17.2,57.6,7.4,21.7,3.1,10.2,1.3,55.1-60.1,0,0,0,0,0,0,0,66,730,9,Y,9,Carlton,0
9-Aug,9,Carlton,99,1,ESKO PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,93,89,4,95.7,4.3,62.6,7.9,23,3.4,11.5,1.2,60.3-64.9,0,0,0,0,0,0,0,92,1154,9,Y,9,Carlton,0
9-Aug,9,Carlton,100,1,WRENSHALL PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,21,11,10,52.4,47.6,49.2,6.7,18.3,2.4,9.1,2,45.3-53.1,0,0,0,0,0,0,0,22,314,9,Y,9,Carlton,0
9-Aug,10,Carver,108,1,NORWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,93,77,16,82.8,17.2,57.2,7.4,21.6,3.1,10.4,1.1,55.1-59.3,0,0,0,0,0,0,0,94,1028,9,Y,10,Carver,0
9-Aug,10,Carver,110,1,WACONIA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,222,192,30,86.5,13.5,59.2,7.7,22,3.2,11.1,0.7,57.7-60.7,3,0,0,0,0,0,0,236,3025,9,Y,10,Carver,0
9-Aug,10,Carver,111,1,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,126,111,15,88.1,11.9,60.5,7.6,22.5,3.3,11.7,1,58.5-62.5,0,0,0,0,0,0,0,131,1631,9,Y,10,Carver,0
9-Aug,10,Carver,112,1,EASTERN CARVER COUNTY PUBLIC SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,641,558,83,87.1,12.9,60.2,7.7,22.3,3.1,11.9,0.5,59.3-61.1,0,1,0,0,0,2,1,654,8694,9,Y,10,Carver,0
9-Aug,11,Cass,113,1,WALKER-HACKENSACK-AKELEY SCHL. DIST,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,74,48,26,64.9,35.1,51.7,6.6,19.4,2.6,11.9,1.4,49.0-54.4,2,0,0,1,0,0,0,84,827,9,Y,11,Cass,0
9-Aug,11,Cass,115,1,CASS LAKE-BENA PUBLIC SCHOOLS,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,52,20,32,38.5,61.5,45.6,5.5,16.9,2.1,12.2,1.7,42.3-48.9,1,0,0,4,0,0,0,74,1073,9,Y,11,Cass,0
9-Aug,11,Cass,116,1,PILLAGER PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,64,48,16,75,25,54.3,7.2,20.1,3.1,10.5,1.3,51.7-56.9,0,0,0,0,0,0,0,63,764,9,Y,11,Cass,0
9-Aug,11,Cass,118,1,NORTHLAND COMMUNITY SCHOOLS,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,49,38,11,77.6,22.4,55.6,7.2,20.8,3.1,11.3,1.6,52.4-58.8,0,0,1,0,0,0,0,54,444,9,Y,11,Cass,0
9-Aug,12,Chippewa,129,1,MONTEVIDEO PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20090413,10,R,1,All Categories,All Students,N,101,75,26,74.3,25.7,57.2,7.4,20.8,3,13.6,1.4,54.5-59.9,0,0,0,0,0,0,0,107,1360,9,Y,12,Chippewa,0
9-Aug,13,Chisago,138,1,NORTH BRANCH PUBLIC SCHOOLS,0,All Schools,7,07E,GRAD,20090413,10,R,1,All Categories,All Students,N,320,272,48,85,15,58.5,7.6,21.6,3.1,12.2,0.7,57.2-59.8,2,0,0,1,0,0,0,335,3731,9,Y,13,Chisago,0
9-Aug,13,Chisago,139,1,RUSH CITY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20090413,10,R,1,All Categories,All Students,N,71,54,17,76.1,23.9,55.3,7.4,20.5,3.1,10.5,1.2,52.9-57.7,0,0,0,0,0,0,0,71,904,9,Y,13,Chisago,0
9-Aug,14,Clay,146,1,BARNESVILLE PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,59,49,10,83.1,16.9,58.8,7.7,21.6,3,12.2,1.6,55.7-61.9,0,0,0,0,0,0,0,64,777,9,Y,14,Clay,0
9-Aug,14,Clay,150,1,HAWLEY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,74,67,7,90.5,9.5,58.9,7.7,22.3,3.1,9.8,1.1,56.7-61.1,0,0,0,0,0,0,0,76,893,9,Y,14,Clay,0
9-Aug,14,Clay,152,1,MOORHEAD PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,399,319,80,79.9,20.1,57.5,7.4,21.3,3,12.8,0.6,56.2-58.8,1,1,0,1,0,0,0,445,5351,9,Y,14,Clay,0
9-Aug,66,Rice,160,70,MINNESOTA STATE ACADEMIES,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,9,170,9,Y,66,Rice,0
9-Aug,15,Clearwater,162,1,BAGLEY PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20090413,10,R,1,All Categories,All Students,N,85,64,21,75.3,24.7,55.9,7,21.3,2.9,11.1,1.2,53.5-58.3,0,0,0,0,0,0,1,97,976,9,Y,15,Clearwater,0
9-Aug,16,Cook,166,1,COOK COUNTY PUBLIC SCHOOLS,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,53,43,10,81.1,18.9,57.9,7.6,21.3,3.1,12.1,1.7,54.6-61.2,0,0,0,0,0,0,0,56,535,9,Y,16,Cook,0
9-Aug,17,Cottonwood,173,1,MOUNTAIN LAKE PUBLIC SCHOOLS,0,All Schools,6,8,GRAD,20090413,10,R,1,All Categories,All Students,N,32,26,6,81.3,18.8,56.3,6.8,21.6,2.8,12,2.1,52.1-60.5,0,0,0,0,0,0,0,35,472,9,Y,17,Cottonwood,0
9-Aug,17,Cottonwood,177,1,WINDOM PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20090413,10,R,1,All Categories,All Students,N,80,63,17,78.8,21.3,58.8,7.2,21.8,3.1,13.4,1.5,55.9-61.7,0,0,0,0,0,0,0,83,886,9,Y,17,Cottonwood,0
9-Aug,18,Crow Wing,181,1,BRAINERD PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,516,434,82,84.1,15.9,58.8,7.6,21.7,3.2,11.8,0.5,57.8-59.8,0,0,0,1,0,0,1,549,6664,9,Y,18,Crow Wing,0
9-Aug,18,Crow Wing,182,1,CROSBY-IRONTON PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,99,69,30,69.7,30.3,52.4,6.9,19.6,2.9,9.6,1,50.5-54.3,0,0,0,0,0,0,0,103,1192,9,Y,18,Crow Wing,0
9-Aug,18,Crow Wing,186,1,PEQUOT LAKES PUBLIC SCHOOLS,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,118,98,20,83.1,16.9,58,7.5,21.5,3.2,11.1,1,56.0-60.0,0,0,0,0,0,0,0,111,1558,9,Y,18,Crow Wing,0
9-Aug,19,Dakota,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,799,646,153,80.9,19.1,57.4,7.3,21.3,3,13,0.5,56.5-58.3,3,0,0,3,0,0,3,814,9956,9,Y,19,Dakota,0
9-Aug,19,Dakota,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,387,313,74,80.9,19.1,56.9,7.5,21.1,3.1,10.8,0.6,55.8-58.0,0,0,0,4,0,0,0,404,6264,9,Y,19,Dakota,0
9-Aug,19,Dakota,194,1,LAKEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,888,800,88,90.1,9.9,60.3,7.9,22.5,3.2,10.7,0.4,59.6-61.0,0,0,0,0,0,0,0,896,11177,9,Y,19,Dakota,0
9-Aug,19,Dakota,195,1,RANDOLPH PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,52,40,12,76.9,23.1,54.5,7.3,20.4,3,10.2,1.4,51.7-57.3,0,0,0,0,0,0,0,47,538,9,Y,19,Dakota,0
9-Aug,19,Dakota,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,2117,1841,276,87,13,59.9,7.7,22.2,3.2,11.3,0.2,59.4-60.4,10,1,2,12,0,0,0,2214,27253,9,Y,19,Dakota,0
9-Aug,19,Dakota,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,345,271,74,78.6,21.4,56.8,7.4,21.2,2.9,11.9,0.6,55.5-58.1,2,1,0,1,0,0,0,370,4368,9,Y,19,Dakota,0
9-Aug,19,Dakota,199,1,INVER GROVE HEIGHTS SCHOOLS,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,274,209,65,76.3,23.7,55.7,7.1,20.9,2.9,11.1,0.7,54.4-57.0,2,0,0,2,0,0,0,294,3691,9,Y,19,Dakota,0
9-Aug,19,Dakota,200,1,HASTINGS PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,401,339,62,84.5,15.5,57.6,7.4,21.5,3.2,11.4,0.6,56.5-58.7,3,1,0,3,0,0,0,428,4853,9,Y,19,Dakota,0
9-Aug,20,Dodge,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,67,48,19,71.6,28.4,54.6,7.1,20.5,2.8,10.8,1.3,52.0-57.2,1,0,0,0,0,0,0,73,816,9,Y,20,Dodge,0
9-Aug,20,Dodge,204,1,KASSON-MANTORVILLE SCHOOL DIST.,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,137,122,15,89.1,10.9,59.8,7.8,22.3,3.1,10.7,0.9,58.0-61.6,0,0,0,0,0,0,0,140,2058,9,Y,20,Dodge,0
9-Aug,21,Douglas,206,1,ALEXANDRIA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,312,265,47,84.9,15.1,58.2,7.5,21.7,3.1,11.8,0.7,56.9-59.5,0,0,0,0,0,0,0,327,3786,9,Y,21,Douglas,0
9-Aug,21,Douglas,207,1,BRANDON PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,17,16,1,94.1,5.9,59.4,7.8,22.8,3.2,7.8,1.9,55.7-63.1,0,0,0,0,0,0,0,21,281,9,Y,21,Douglas,0
9-Aug,21,Douglas,208,1,EVANSVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,13,12,1,92.3,7.7,59.8,6.9,22.5,3.5,12.4,3.4,53.1-66.5,0,0,0,0,0,0,0,13,162,9,Y,21,Douglas,0
9-Aug,21,Douglas,213,1,OSAKIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,54,46,8,85.2,14.8,57.4,7.4,21.7,3.1,9.8,1.3,54.8-60.0,0,0,0,0,0,0,0,56,765,9,Y,21,Douglas,0
9-Aug,55,Olmsted,227,1,CHATFIELD PUBLIC SCHOOLS,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,79,58,21,73.4,26.6,55,7.1,20.9,2.7,10.9,1.2,52.6-57.4,0,0,0,0,0,0,0,78,882,9,Y,55,Olmsted,0
9-Aug,23,Fillmore,229,1,LANESBORO PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,32,28,4,87.5,12.5,58.2,7.6,21.6,3.3,10.9,1.9,54.4-62.0,0,0,0,0,0,0,0,32,362,9,Y,23,Fillmore,0
9-Aug,23,Fillmore,238,1,MABEL-CANTON PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,33,22,11,66.7,33.3,51.2,6.3,19.7,2.9,7.6,1.3,48.6-53.8,0,0,0,0,0,0,0,32,334,9,Y,23,Fillmore,0
9-Aug,23,Fillmore,239,1,RUSHFORD-PETERSON PUBLIC SCHLS.,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,39,29,10,74.4,25.6,53.6,7,19.9,3,11.3,1.8,50.1-57.1,0,0,0,0,0,0,0,39,627,9,Y,23,Fillmore,0
9-Aug,24,Freeborn,241,1,ALBERT LEA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,267,212,55,79.4,20.6,55.4,7.1,20.9,3,11.2,0.7,54.1-56.7,3,0,0,0,0,0,0,281,3208,9,Y,24,Freeborn,0
9-Aug,24,Freeborn,242,1,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,25,15,10,60,40,49.8,6.6,18.1,2.7,13.3,2.7,44.6-55.0,0,0,0,0,0,0,0,25,461,9,Y,24,Freeborn,0
9-Aug,25,Goodhue,252,1,CANNON FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,103,87,16,84.5,15.5,59.1,7.5,22,3.1,12.1,1.2,56.8-61.4,0,0,0,0,0,0,0,108,1255,9,Y,25,Goodhue,0
9-Aug,25,Goodhue,253,1,GOODHUE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,61,53,8,86.9,13.1,57.2,7.5,21.1,3.2,11.5,1.5,54.3-60.1,0,0,0,0,0,0,0,62,672,9,Y,25,Goodhue,0
9-Aug,25,Goodhue,255,1,PINE ISLAND PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,90,77,13,85.6,14.4,58.6,7.6,22.1,3.2,9.7,1,56.6-60.6,0,0,0,1,0,0,0,98,1234,9,Y,25,Goodhue,0
9-Aug,25,Goodhue,256,1,RED WING PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,234,180,54,76.9,23.1,57,7.4,20.9,3.1,13,0.9,55.3-58.7,0,0,0,1,0,0,0,246,2793,9,Y,25,Goodhue,0
9-Aug,26,Grant,261,1,ASHBY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,26,20,6,76.9,23.1,55.6,7,21,2.9,12,2.3,51.0-60.2,0,0,0,0,0,0,0,28,264,9,Y,26,Grant,0
9-Aug,26,Grant,264,1,HERMAN-NORCROSS SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,6,107,9,Y,26,Grant,0
