SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
00-01,0279,01,OSSEO,0 ,0,District Totals: ,27,HENNEPIN,11,52.00,1.00,5.00,28.00,11.00,6.00,1.00,1.00,0.00,0.00,0.00,31.00,36.50,1.17,17.00,17.17,36.50,"1,322.82",12.67,54.00,438.67,186.42,25.90,605.16
00-01,0280,01,RICHFIELD,0 ,0,District Totals: ,27,HENNEPIN,11,13.00,1.00,0.00,5.00,4.00,3.00,0.00,2.00,0.00,0.00,0.00,5.00,6.00,3.00,3.00,3.90,5.17,254.49,0.00,7.00,74.98,43.03,2.00,127.48
00-01,0281,01,ROBBINSDALE,0 ,0,District Totals: ,27,HENNEPIN,11,27.90,1.00,0.00,16.00,8.90,2.00,0.00,0.00,0.00,0.00,0.00,17.50,16.00,6.99,13.00,11.17,13.67,802.31,31.78,32.50,247.47,106.99,11.24,372.33
00-01,0282,01,ST. ANTHONY-NEW BRIGHTON,0 ,0,District Totals: ,27,HENNEPIN,11,5.80,1.00,0.00,3.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,2.80,2.00,1.20,1.50,0.00,1.50,95.35,0.00,2.50,26.38,9.56,0.51,56.40
00-01,0283,01,ST. LOUIS PARK,0 ,0,District Totals: ,27,HENNEPIN,11,14.20,1.00,1.00,7.00,2.00,3.00,0.20,1.00,0.00,0.00,0.00,3.28,7.00,3.54,0.00,10.00,7.67,309.88,13.40,9.00,84.98,50.91,2.80,148.79
00-01,0284,01,WAYZATA,0 ,0,District Totals: ,27,HENNEPIN,11,21.00,1.00,0.00,11.00,6.00,2.00,1.00,0.00,0.00,0.00,0.00,8.00,12.00,3.00,3.00,12.90,11.30,532.45,7.69,19.06,184.79,62.24,1.56,257.11
00-01,0286,01,BROOKLYN CENTER,0 ,0,District Totals: ,27,HENNEPIN,11,8.00,1.00,1.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,2.00,1.00,121.90,0.00,7.00,37.00,14.50,2.97,60.43
00-01,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,0 ,0,District Totals: ,27,HENNEPIN,11,9.00,1.00,0.00,0.00,0.00,6.00,2.00,1.27,0.00,3.00,0.00,0.00,0.00,2.00,0.00,12.79,12.20,287.97,0.00,0.00,0.00,179.95,50.16,57.86
00-01,0294,01,HOUSTON,0 ,0,District Totals: ,28,HOUSTON,10,3.66,0.83,0.00,1.83,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.93,0.07,0.00,0.00,0.00,1.00,35.41,0.86,1.00,11.46,2.73,0.80,18.56
00-01,0297,01,SPRING GROVE,0 ,0,District Totals: ,28,HOUSTON,10,2.30,1.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.38,32.33,0.43,1.00,10.00,3.05,0.33,17.52
00-01,0299,01,CALEDONIA,0 ,0,District Totals: ,28,HOUSTON,10,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.67,1.00,0.00,0.00,1.00,73.75,0.50,2.00,18.00,11.66,2.64,38.95
00-01,0300,01,LACRESCENT-HOKAH,0 ,0,District Totals: ,28,HOUSTON,10,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.83,1.00,0.00,0.00,1.25,100.04,1.66,4.00,28.41,12.63,1.00,52.34
00-01,0306,01,LAPORTE,0 ,0,District Totals: ,29,HUBBARD,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.67,0.00,0.00,0.00,26.86,0.94,1.00,7.00,2.83,1.03,14.06
00-01,0308,01,NEVIS,0 ,0,District Totals: ,29,HUBBARD,02,1.83,1.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.66,37.14,1.17,1.00,12.00,2.73,0.20,20.04
00-01,0309,01,PARK RAPIDS,0 ,0,District Totals: ,29,HUBBARD,02,7.00,1.00,0.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.67,1.00,0.00,3.00,132.30,3.00,3.50,39.00,18.60,4.16,64.04
00-01,0314,01,BRAHAM,0 ,0,District Totals: ,30,ISANTI,07E,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84,0.00,0.00,0.00,1.00,2.00,56.57,0.00,1.50,18.00,7.10,0.71,29.26
00-01,0316,01,GREENWAY,0 ,0,District Totals: ,31,ITASCA,03,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.67,1.00,0.80,0.00,2.44,95.08,2.40,4.00,26.24,18.89,1.17,42.38
00-01,0317,01,DEER RIVER,0 ,0,District Totals: ,31,ITASCA,03,4.50,1.00,0.00,2.00,0.50,1.00,0.00,0.17,0.00,0.00,0.00,2.00,2.00,1.00,1.00,0.00,2.00,81.43,1.00,2.20,25.00,12.53,0.00,40.70
00-01,0318,01,GRAND RAPIDS,0 ,0,District Totals: ,31,ITASCA,03,13.00,1.00,1.00,6.17,4.00,0.83,0.00,0.00,0.00,0.00,0.00,7.67,2.67,1.00,2.00,0.00,6.80,274.40,2.67,7.50,75.99,42.17,8.13,137.94
00-01,0319,01,NASHWAUK-KEEWATIN,0 ,0,District Totals: ,31,ITASCA,03,0.99,0.53,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,45.42,0.00,2.00,13.00,7.87,0.85,21.70
00-01,0330,01,HERON LAKE-OKABENA,0 ,0,District Totals: ,32,JACKSON,08,1.33,1.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.40,32.49,0.40,1.00,8.83,2.51,1.66,18.09
00-01,0332,01,MORA,0 ,0,District Totals: ,33,KANABEC,07E,5.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.50,1.00,0.00,2.00,3.00,128.07,1.83,3.50,43.31,14.36,3.83,61.24
00-01,0333,01,OGILVIE,0 ,0,District Totals: ,33,KANABEC,07E,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,52.46,0.00,3.00,19.00,5.07,0.66,24.73
00-01,0345,01,NEW LONDON-SPICER,0 ,0,District Totals: ,34,KANDIYOHI,06E,5.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.67,1.00,0.00,2.33,3.00,113.63,1.17,3.00,35.30,10.87,1.67,61.62
00-01,0347,01,WILLMAR,0 ,0,District Totals: ,34,KANDIYOHI,06E,14.00,1.00,0.00,5.00,4.00,1.00,3.00,0.50,0.00,1.00,0.00,5.00,4.50,1.83,1.00,6.00,7.97,345.12,12.07,9.00,87.00,62.10,7.79,167.16
00-01,0356,01,LANCASTER,0 ,0,District Totals: ,35,KITTSON,01,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,0.40,0.60,5.97,2.01,0.50,9.62
00-01,0361,01,INTERNATIONAL FALLS,0 ,0,District Totals: ,36,KOOCHICHING,03,7.83,1.00,0.00,2.50,2.00,1.50,0.83,0.00,0.00,0.00,0.00,1.00,1.83,0.00,1.00,0.00,2.00,94.31,1.40,3.00,30.00,11.70,2.02,46.19
00-01,0362,01,LITTLEFORK-BIG FALLS,0 ,0,District Totals: ,36,KOOCHICHING,03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,0.00,0.00,0.00,0.00,23.14,0.50,1.00,7.00,1.83,0.37,12.44
00-01,0363,01,SOUTH KOOCHICHING,0 ,0,District Totals: ,36,KOOCHICHING,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.67,45.67,0.63,1.60,12.03,4.08,1.88,25.45
00-01,0371,01,BELLINGHAM,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,10.27,0.40,0.60,7.27,1.00,0.00,1.00
00-01,0378,01,DAWSON-BOYD,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.33,0.00,0.00,0.00,1.50,46.07,1.00,1.67,13.00,6.72,1.36,22.32
00-01,0381,01,LAKE SUPERIOR,0 ,0,District Totals: ,38,LAKE,03,7.00,1.00,0.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,1.00,0.00,1.50,113.60,1.92,3.00,38.00,16.50,0.74,53.44
00-01,0382,52,NORTHWEST RGN INTRDST COUNCIL,0 ,0,District Totals: ,45,MARSHALL,01,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.00,3.00,3.55,0.00,0.00,0.00,3.55,0.00,0.00
00-01,0390,01,LAKE OF THE WOODS,0 ,0,District Totals: ,39,LAKE OF THE WOODS,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.00,1.00,56.84,1.00,2.00,18.00,8.00,0.32,27.52
00-01,0391,01,CLEVELAND,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.84,0.00,0.00,0.00,0.00,30.92,0.00,2.00,9.50,3.50,0.51,15.41
00-01,0392,01,LECENTER,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,0.00,0.00,0.00,0.00,49.37,0.50,1.60,17.00,5.19,1.00,24.08
00-01,0394,01,MONTGOMERY-LONSDALE,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.00,0.00,0.00,2.01,2.00,69.52,1.40,4.00,21.00,8.25,1.02,33.85
00-01,0397,52,LAKE AGASSIZ SP ED COOP,0 ,0,District Totals: ,03,BECKER,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00
00-01,0398,52,MIDWEST SP ED COOP,0 ,0,District Totals: ,75,STEVENS,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,5.02,0.00,0.00,0.00,4.02,1.00,0.00
00-01,0402,01,HENDRICKS,0 ,0,District Totals: ,41,LINCOLN,08,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.60,19.50,1.00,1.20,12.00,3.00,0.00,2.30
00-01,0403,01,IVANHOE,0 ,0,District Totals: ,41,LINCOLN,08,1.73,0.50,0.00,1.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.60,0.00,18.71,0.00,0.00,0.00,3.20,0.20,15.31
00-01,0404,01,LAKE BENTON,0 ,0,District Totals: ,41,LINCOLN,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,19.04,0.43,0.80,5.73,1.03,0.80,10.25
00-01,0409,01,TYLER,0 ,0,District Totals: ,41,LINCOLN,08,1.66,0.33,0.00,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.17,0.00,15.44,0.34,0.00,0.00,0.96,1.62,12.52
00-01,0411,01,BALATON,0 ,0,District Totals: ,42,LYON,08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.43,0.00,1.00,5.00,0.37,0.00,3.06
00-01,0413,01,MARSHALL,0 ,0,District Totals: ,42,LYON,08,7.17,1.00,0.00,4.00,1.00,1.17,0.00,1.00,0.00,0.00,0.00,4.00,2.99,3.59,1.00,0.00,2.99,170.04,5.85,8.00,44.00,22.24,2.12,87.83
00-01,0414,01,MINNEOTA,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,0.00,37.45,0.00,2.50,12.00,3.92,0.20,18.83
00-01,0415,01,LYND,0 ,0,District Totals: ,42,LYON,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,0.50,1.00,5.16,1.11,0.00,4.40
00-01,0417,01,TRACY,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.77,0.57,0.00,1.00,59.35,0.50,3.00,14.50,7.24,2.40,31.71
00-01,0418,01,RUSSELL,0 ,0,District Totals: ,42,LYON,08,0.36,0.33,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.17,0.07,9.89,0.28,0.00,1.66,0.01,0.00,7.94
00-01,0423,01,HUTCHINSON,0 ,0,District Totals: ,43,MCLEOD,06E,9.00,1.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,4.66,2.00,1.00,0.00,1.00,1.00,186.14,2.74,5.50,61.80,14.98,4.79,96.33
00-01,0424,01,LESTER PRAIRIE,0 ,0,District Totals: ,43,MCLEOD,06E,3.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,33.80,0.50,1.00,12.00,1.80,0.20,18.30
00-01,0432,01,MAHNOMEN,0 ,0,District Totals: ,44,MAHNOMEN,02,4.40,1.00,0.00,2.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,67.95,1.00,3.00,18.00,10.50,1.60,33.85
00-01,0435,01,WAUBUN,0 ,0,District Totals: ,44,MAHNOMEN,02,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,55.37,0.00,3.00,18.00,5.33,1.37,27.67
00-01,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,0 ,0,District Totals: ,45,MARSHALL,01,2.99,1.00,0.00,1.66,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.60,0.00,0.00,1.00,30.24,0.83,1.00,6.00,3.87,0.66,17.88
00-01,0447,01,GRYGLA,0 ,0,District Totals: ,45,MARSHALL,01,1.50,0.67,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,18.03,0.00,1.00,6.00,1.33,1.25,8.45
00-01,0458,01,TRUMAN,0 ,0,District Totals: ,46,MARTIN,09,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.67,0.00,0.00,0.00,0.80,34.46,0.99,1.00,11.00,2.17,1.02,18.28
00-01,0463,01,EDEN VALLEY-WATKINS,0 ,0,District Totals: ,47,MEEKER,06E,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.50,0.80,0.00,1.23,1.80,58.17,0.27,2.97,19.60,8.90,0.60,25.83
00-01,0465,01,LITCHFIELD,0 ,0,District Totals: ,47,MEEKER,06E,6.60,1.00,0.00,3.00,2.00,0.60,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,1.50,4.00,129.94,2.94,3.50,38.00,15.67,1.80,68.03
00-01,0466,01,DASSEL-COKATO,0 ,0,District Totals: ,47,MEEKER,06E,7.00,1.00,0.00,4.00,1.00,0.00,1.00,0.50,0.00,0.00,0.00,2.00,4.00,1.00,0.00,2.50,2.49,138.43,1.00,4.00,44.00,13.38,2.33,73.72
00-01,0473,01,ISLE,0 ,0,District Totals: ,48,MILLE LACS,07E,1.27,1.00,0.00,0.27,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,38.81,0.99,2.10,11.92,3.47,0.23,20.10
00-01,0477,01,PRINCETON,0 ,0,District Totals: ,48,MILLE LACS,07E,9.00,1.00,0.00,4.00,3.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,4.00,1.00,0.00,1.00,5.00,177.02,2.49,5.50,55.99,22.05,5.00,85.99
00-01,0480,01,ONAMIA,0 ,0,District Totals: ,48,MILLE LACS,07E,3.83,1.00,0.00,2.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.17,2.00,0.00,0.00,0.00,2.00,59.67,1.50,1.00,16.00,9.50,1.53,30.14
00-01,0482,01,LITTLE FALLS,0 ,0,District Totals: ,49,MORRISON,05,9.00,1.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.17,0.00,3.00,2.00,205.96,0.00,10.00,61.64,25.56,13.15,95.61
00-01,0484,01,PIERZ,0 ,0,District Totals: ,49,MORRISON,05,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.60,2.00,1.00,0.00,0.00,2.00,70.86,1.00,3.00,19.00,9.49,1.83,36.54
00-01,0485,01,ROYALTON,0 ,0,District Totals: ,49,MORRISON,05,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,49.58,0.00,1.00,16.00,6.03,2.33,24.22
00-01,0486,01,SWANVILLE,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.88,0.00,2.00,8.00,2.00,0.00,17.88
00-01,0487,01,UPSALA,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,0.83,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,1.00,30.66,0.00,0.50,10.50,3.00,0.60,16.06
00-01,0492,01,AUSTIN,0 ,0,District Totals: ,50,MOWER,10,11.00,1.00,0.00,6.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,4.00,6.00,0.00,2.00,2.00,8.00,272.12,2.43,8.50,82.37,49.58,7.48,121.76
00-01,0495,01,GRAND MEADOW,0 ,0,District Totals: ,50,MOWER,10,2.20,1.00,0.00,1.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.60,0.63,0.00,0.00,0.60,0.50,28.43,0.50,1.00,8.00,4.27,0.71,13.95
00-01,0497,01,LYLE,0 ,0,District Totals: ,50,MOWER,10,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.92,0.00,0.67,5.99,2.00,0.00,13.26
00-01,0499,01,LEROY,0 ,0,District Totals: ,50,MOWER,10,2.20,0.50,0.00,1.50,0.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.50,0.50,28.65,0.00,1.00,7.50,5.20,1.20,13.75
00-01,0500,01,SOUTHLAND,0 ,0,District Totals: ,50,MOWER,10,3.40,1.00,0.00,2.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,0.80,1.00,46.43,1.40,2.00,11.50,5.17,1.20,25.16
00-01,0505,01,FULDA,0 ,0,District Totals: ,51,MURRAY,08,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,0.93,0.40,1.00,1.00,42.31,0.00,1.00,12.00,5.11,2.19,22.01
00-01,0507,01,NICOLLET,0 ,0,District Totals: ,52,NICOLLET,09,2.00,1.00,0.00,0.83,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.83,0.50,0.00,0.00,1.00,0.00,25.41,0.17,1.00,6.00,3.01,1.21,14.02
00-01,0508,01,ST. PETER,0 ,0,District Totals: ,52,NICOLLET,09,6.43,1.00,0.00,3.00,1.43,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.33,1.00,0.00,2.00,2.00,131.04,2.51,6.00,33.33,20.12,0.33,68.75
00-01,0511,01,ADRIAN,0 ,0,District Totals: ,53,NOBLES,08,2.80,0.80,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.47,0.00,1.00,47.97,0.20,1.60,16.17,5.17,0.80,24.03
00-01,0513,01,BREWSTER,0 ,0,District Totals: ,53,NOBLES,08,0.73,0.23,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,12.78,0.17,1.00,7.17,1.77,0.00,2.67
00-01,0514,01,ELLSWORTH,0 ,0,District Totals: ,53,NOBLES,08,0.83,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,16.15,0.00,0.60,6.60,1.02,0.00,7.93
00-01,0516,01,ROUND LAKE,0 ,0,District Totals: ,53,NOBLES,08,1.77,0.27,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,16.28,0.00,0.00,0.00,1.08,0.66,14.54
00-01,0518,01,WORTHINGTON,0 ,0,District Totals: ,53,NOBLES,08,10.00,1.00,0.00,4.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,2.20,0.00,3.99,169.31,0.00,4.00,46.83,29.55,6.00,82.93
00-01,0531,01,BYRON,0 ,0,District Totals: ,55,OLMSTED,10,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,0.00,3.00,86.26,1.00,3.00,27.83,14.37,1.00,39.06
00-01,0533,01,DOVER-EYOTA,0 ,0,District Totals: ,55,OLMSTED,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,67.55,1.54,4.00,22.00,8.26,0.48,31.27
00-01,0534,01,STEWARTVILLE,0 ,0,District Totals: ,55,OLMSTED,10,7.00,1.00,0.00,3.50,1.00,1.50,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,1.00,2.15,107.17,1.32,3.60,37.00,15.67,1.77,47.81
00-01,0535,01,ROCHESTER,0 ,0,District Totals: ,55,OLMSTED,10,41.00,1.00,0.00,22.00,14.00,4.00,0.00,0.00,0.00,3.00,0.00,23.39,17.90,2.00,6.00,9.89,22.89,959.44,0.00,36.50,294.38,138.81,38.02,451.73
00-01,0542,01,BATTLE LAKE,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,34.99,0.00,1.00,12.50,3.00,1.04,17.45
00-01,0544,01,FERGUS FALLS,0 ,0,District Totals: ,56,OTTER TAIL,04,6.00,1.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.99,3.01,1.00,0.00,0.00,2.09,175.72,0.00,4.50,52.00,29.31,3.50,86.41
00-01,0545,01,HENNING,0 ,0,District Totals: ,56,OTTER TAIL,04,0.83,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,1.00,0.00,0.00,0.00,0.60,33.95,0.00,1.00,10.16,4.17,0.00,18.62
00-01,0547,01,PARKERS PRAIRIE,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,42.40,0.00,1.00,13.00,4.00,1.32,23.08
00-01,0548,01,PELICAN RAPIDS,0 ,0,District Totals: ,56,OTTER TAIL,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,87.00,0.00,2.50,26.67,8.06,1.79,47.98
00-01,0549,01,PERHAM,0 ,0,District Totals: ,56,OTTER TAIL,04,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,0.00,4.00,113.03,0.80,4.10,30.00,15.56,1.41,61.16
00-01,0550,01,UNDERWOOD,0 ,0,District Totals: ,56,OTTER TAIL,04,2.83,1.00,0.00,1.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.17,1.23,1.00,9.00,3.03,0.00,18.91
00-01,0553,01,NEW YORK MILLS,0 ,0,District Totals: ,56,OTTER TAIL,04,3.00,0.50,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,47.10,0.00,2.00,17.02,5.93,1.68,20.47
